"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"210407_at",64.8954033497348,-1.12573389930927,0.235244184371694,-4.78538460925592,1.70660211990409e-06,2.16841750624125e-05
"210426_x_at",133.141498047391,-1.12745869750534,0.224753042628694,-5.01643352329593,5.2639478151371e-07,7.88519113825803e-06
"210432_s_at",20.099496740294,-1.78445480594323,0.315819074715511,-5.65024391750455,1.60220326745004e-08,3.66356627070926e-07
"210448_s_at",530.037552450285,-1.43223567266027,0.27589252856454,-5.19128111265696,2.08852016852475e-07,3.48358843241826e-06
"210450_at",23.2911592457726,-1.19865302429782,0.243949160908145,-4.91353616399262,8.94482243481734e-07,1.24605757077756e-05
"210461_s_at",56.067478245079,-1.84063287941281,0.281215225835009,-6.54528172842504,5.9383331378584e-11,2.74158228322698e-09
"210470_x_at",655.415722371338,1.0821717537892,0.133788024521043,8.08870418457361,6.03028295049257e-16,1.10017313911952e-13
"210479_s_at",94.9078294844625,-1.46176380102916,0.227874157847574,-6.41478531324706,1.4102144930901e-10,5.85648574571516e-09
"210517_s_at",21.0407714256156,-1.79323875015568,0.289893408893413,-6.18585554256258,6.176655158164e-10,2.15563635295607e-08
"210543_s_at",147.632093234251,1.09043822565251,0.138972380527805,7.84643841827503,4.28018777084028e-15,6.25569543037617e-13
"210667_s_at",50.4649937844067,1.43465463539363,0.160921482162627,8.91524621892165,4.86733522836011e-19,1.86609400189911e-16
"210746_s_at",29.2453897190252,-1.97234248848966,0.294574801535895,-6.69555738714237,2.1485110937716e-11,1.11009204052019e-09
"210773_s_at",100.635072783723,1.0006483199081,0.161739391492233,6.18679414257693,6.14000610636701e-10,2.14567663854469e-08
"210943_s_at",187.5001164827,-1.4042219839028,0.264315516543875,-5.31267328632109,1.08028617369841e-07,1.94275257913106e-06
"210969_at",18.1236311825796,1.21618524417134,0.167873879570356,7.24463655265461,4.33600358448426e-13,3.70014963948215e-11
"211022_s_at",33.5119325967604,-2.10492665978235,0.293168092912982,-7.17993093609656,6.97466428351338e-13,5.54077384252441e-11
"211077_s_at",43.8713757381116,1.15720387160528,0.292267583874871,3.95939863142918,7.51387285727244e-05,0.00054909390211681
"211086_x_at",26.4695167497489,-1.01154453352376,0.212074234132697,-4.76976629273516,1.84439776940595e-06,2.3223083575376e-05
"211255_x_at",60.0643717759413,1.21182555680643,0.17429142851098,6.95286949656326,3.57929780805268e-12,2.30381372784004e-10
"211300_s_at",64.7387471985501,1.25055711130238,0.160238747865892,7.80433651634003,5.98153892329007e-15,8.46179843190991e-13
"211307_s_at",22.0140117008755,1.96884216940863,0.25540847902037,7.70860144095531,1.27203989610477e-14,1.61781458709402e-12
"211506_s_at",48.6886220464425,-2.15517910887255,0.399504815718124,-5.39462610731873,6.86663866635998e-08,1.29935664720949e-06
"211560_s_at",77.5802541807253,-3.48832116461393,0.438635404180203,-7.95266668255725,1.82538987520602e-15,2.92659780355757e-13
"211584_s_at",222.172685550133,-1.35654104912452,0.204597719192421,-6.63028431831496,3.35040894713949e-11,1.66600974224865e-09
"211650_x_at",136.754100702485,-1.08818603287655,0.310830551690559,-3.50089792318702,0.000463693414300271,0.00254281624832077
"211672_s_at",499.697155230752,1.54755778128668,0.199834267725512,7.74420623099723,9.6180791704082e-15,1.27857621293457e-12
"211696_x_at",24782.2768386269,-1.9937630684524,0.209300469807453,-9.52584134324482,1.63710379418787e-21,1.05629131149868e-18
"211699_x_at",34903.1457561139,-2.6061338867016,0.247806620391713,-10.5168049287062,7.22833071608149e-26,1.19511412977012e-22
"211745_x_at",30118.4815646154,-1.98423653759209,0.215459651200248,-9.20931843404847,3.28202197940569e-20,1.57859289896724e-17
"211748_x_at",593.278637201207,1.05642959761267,0.283097614712106,3.73167961406882,0.000190207317379345,0.00121481032688392
"211947_s_at",38.7571107859067,-1.49841185529322,0.215859005941973,-6.9416230689769,3.87620330901452e-12,2.45901876107122e-10
"211965_at",134.90879393024,-1.19349646332056,0.198988157370114,-5.99782659980453,1.99975887273821e-09,6.09186307579697e-08
"211993_at",46.4712269338696,-1.00304901647866,0.224879380346402,-4.46038678572295,8.18118680918038e-06,8.19792105492643e-05
"212007_at",366.991486579366,-1.11224573967257,0.203312603422755,-5.47061874644261,4.48467105665308e-08,9.07014435265296e-07
"212027_at",509.726937779595,-2.26270792326634,0.255963345271741,-8.83996855434187,9.57455465826175e-19,3.42277390445481e-16
"212028_at",203.02171285628,-1.33458590068176,0.196390666399118,-6.79556684211013,1.07887480553391e-11,6.06416375922701e-10
"212078_s_at",152.588919364007,-1.19050012963912,0.149900557503176,-7.94193263499967,1.99055045491259e-15,3.17216998399143e-13
"212079_s_at",34.4040196536421,-1.00145946876339,0.215532593700419,-4.64644094691023,3.37710747733031e-06,3.88088623828393e-05
"212177_at",551.664046769977,-1.38707193148236,0.191100069923858,-7.25835386682499,3.91829388000719e-13,3.38235826430996e-11
"212182_at",30.3305732404918,1.13296130568923,0.195611870202277,5.79188422725915,6.96011155922256e-09,1.76025612990128e-07
"212187_x_at",555.17645438859,1.18326848441772,0.303601033869939,3.89744550384049,9.7212688665703e-05,0.000684681700203011
"212382_at",134.43179307004,-1.28095384410264,0.184348573629322,-6.94854220395715,3.69080095912088e-12,2.35836832300927e-10
"212384_at",86.9542819600625,-1.87534942832944,0.240892742261728,-7.78499763306231,6.9714512567827e-15,9.63797494926784e-13
"212451_at",176.557242378417,-1.53822853219798,0.244295529065274,-6.29658896371773,3.04266685832093e-10,1.16653201550756e-08
"212487_at",148.009958965655,-1.35889355801305,0.224935525826532,-6.0412580583692,1.52917175807775e-09,4.83305969990307e-08
"212492_s_at",287.94112582556,-1.42310096471291,0.196405439254321,-7.2457309233181,4.30113266641163e-13,3.68227066528327e-11
"212634_at",321.155051061839,-1.25771426145861,0.193390156104242,-6.50350714221809,7.84686944325565e-11,3.54839460259633e-09
"212715_s_at",21.0820279730278,-1.04784335543729,0.221884697225995,-4.72246787875612,2.32999898002543e-06,2.84045129113331e-05
"212758_s_at",44.3957987406025,-1.75022888595336,0.270489668319981,-6.47059422573912,9.76182565378552e-11,4.28968996420668e-09
"212794_s_at",675.191913000053,-2.19895570626447,0.262581290138306,-8.37438076835651,5.55149948721283e-17,1.38730854506706e-14
"212797_at",28.892390766265,1.18315448121998,0.210236779642951,5.62772357543411,1.82603403394405e-08,4.10012659649549e-07
"212827_at",2436.88726013838,-2.29397554151375,0.399354173550912,-5.74421326592522,9.23493372837126e-09,2.24747871987427e-07
"212862_at",97.4251155591827,1.07158038064409,0.180822375837386,5.92614921511577,3.10120813431415e-09,8.88833802655974e-08
"213131_at",65.1732806920077,1.01230260808957,0.408464129048635,2.47831458406728,0.0132004700929173,0.040305313462377
"213328_at",86.3956309301432,-1.51895798542834,0.243053503943601,-6.24947989139383,4.11821756290262e-10,1.53225495652638e-08
"213341_at",69.9259098307783,1.07161163967838,0.171928283307724,6.23289908479086,4.5788115663211e-10,1.67789030416351e-08
"213470_s_at",151.145460752259,1.02549010411728,0.246904595880068,4.15338604962787,3.2759137874875e-05,0.00027090035428007
"213515_x_at",604.74694543006,-4.02897177341547,0.503488749462747,-8.00210884099125,1.22306199924931e-15,2.07403090565008e-13
"213524_s_at",105.833713299879,-2.56421855147349,0.28566345411526,-8.97636192006165,2.79867663261595e-19,1.13901833291111e-16
"213674_x_at",384.880791993905,-2.82821059740382,0.42167262705883,-6.70712400074581,1.98497582446576e-11,1.0398128804043e-09
"213747_at",299.374613554008,-2.84026176114424,0.261341832691124,-10.8679951154284,1.63759826141854e-27,5.41512805094574e-24
"213797_at",266.244867466156,-1.77966917689231,0.534155009930485,-3.33174667241989,0.000863027777035441,0.00428856038636903
"213850_s_at",682.506131147813,-1.71358701335436,0.220126126704297,-7.78456896057721,6.9951281101513e-15,9.63797494926784e-13
"213998_s_at",306.508803844379,-1.42969997110527,0.347813829517417,-4.11053227264983,3.94748100682343e-05,0.000318471066039973
"214040_s_at",52.9092512444779,1.09842850320288,0.174060099695106,6.3106277953819,2.7790582312745e-10,1.07638662445294e-08
"214041_x_at",1527.90510757228,-1.05254113517721,0.212650608740354,-4.94962672061926,7.43559521334661e-07,1.06497691269015e-05
"214052_x_at",28.943288383699,-1.36659039827782,0.231937601100026,-5.89206058783225,3.81409270880671e-09,1.06432498437524e-07
"214055_x_at",482.075430345103,-1.09685663741433,0.197552286103076,-5.55223459596937,2.82040735114713e-08,6.05118054073367e-07
"214315_x_at",552.942913450928,-1.46916158088572,0.157938344382489,-9.30212094238341,1.37671549751513e-20,7.43257791250309e-18
"214352_s_at",919.933509521866,-1.50977661515148,0.209958972511963,-7.19081731582325,6.44046090214851e-13,5.17860038618348e-11
"214373_at",29.066166695683,-1.04911443354565,0.188464709539722,-5.56663598244918,2.59704129298821e-08,5.62671010357985e-07
"214414_x_at",37552.9231669736,-1.76131428042571,0.190295135987887,-9.2556978468321,2.12835499654207e-20,1.10399025644164e-17
"214433_s_at",22.9217127708644,-2.6760803577068,0.320623284605164,-8.34649411380802,7.03191448704189e-17,1.67587626883069e-14
"214453_s_at",796.841702452505,-1.21084130547931,0.460672593020035,-2.62842053950157,0.00857823939050832,0.0283802832461865
"214693_x_at",1525.87099812901,-1.07206416362439,0.189576545633967,-5.65504640903376,1.55804168140635e-08,3.57161478682181e-07
"214805_at",490.301500419665,-1.60368453327803,0.164133758138561,-9.77059534531713,1.50564685654789e-22,1.24469943572243e-19
